formula,target
Mg0.2 Ca0.6 Cu0.2 ,0.0
Al0.2 Ti0.8 ,2.0
Mg0.7 Cu0.2 Nd0.1 ,1.0
C0.2 Si0.15 Fe0.65 ,1.0
B0.25 Si0.1 Co0.65 ,1.0
Al0.6 Ni0.3 Zr0.1 ,1.0
B0.28 Mn0.31 Co0.41 ,1.0
Al0.77 Ni0.1 La0.13 ,1.0
B0.26 Al0.12 Ni0.62 ,1.0
B0.28 Mn0.305 Co0.415 ,1.0
Al0.59 Ni0.32 Zr0.09 ,1.0
B0.18 Al0.2 Co0.62 ,2.0
Si0.22 Ti0.78 ,1.0
B0.2 Si0.13 Fe0.67 ,1.0
B0.28 C0.06 Ni0.66 ,1.0
Mg0.25 Ca0.5 Cu0.25 ,0.0
Mg0.7 Ca0.075 Pd0.225 ,0.0
Al0.5 V0.25 Ge0.25 ,2.0
B0.28 Mn0.29 Co0.43 ,1.0
B0.18 Al0.24 Ni0.58 ,2.0
B0.28 Mn0.28800000000000003 Co0.4320000000000001 ,1.0
Al0.57 Co0.18 Ge0.25 ,1.0
Al0.65 Ni0.18 Zr0.17 ,1.0
Mg0.3 Ca0.4 Cu0.3 ,0.0
Mg0.6 Cu0.25 Y0.15 ,1.0
Mg0.15 Ca0.7 Zn0.15 ,0.0
Be0.3 Ti0.45 Cr0.05 Zr0.2 ,0.0
B0.28 Mn0.27 Co0.45 ,1.0
B0.2 Si0.125 Fe0.675 ,1.0
Al0.8 Cr0.05 Ce0.15 ,2.0
Al0.8 Nb0.1 Ce0.1 ,1.0
B0.22 C0.12 Ni0.66 ,1.0
Al0.5 Ti0.1 Cu0.4 ,1.0
Si0.65 Fe0.2 Zr0.15 ,1.0
B0.28 Mn0.265 Co0.455 ,1.0
Mg0.23 Ca0.53 Cu0.24 ,0.0
B0.2 Si0.175 Co0.625 ,2.0
Mg0.3333333333333333 Ca0.3333333333333333 Cu0.3333333333333333 ,0.0
B0.22 Al0.08 Fe0.7 ,1.0
B0.28 Mn0.25 Co0.47 ,1.0
B0.18 C0.16 Ni0.66 ,1.0
Mg0.75 Ni0.1 La0.15 ,1.0
Al0.8 Ni0.05 La0.15 ,2.0
Al0.75 Ni0.15 Gd0.1 ,1.0
Mg0.364 Ca0.272 Cu0.364 ,0.0
B0.225 Si0.075 Fe0.7 ,1.0
B0.285 Fe0.535 Ni0.18 ,1.0
B0.14 C0.2 Ni0.66 ,2.0
Al0.78 Ni0.1 Sm0.12 ,1.0
Al0.59 Ni0.1 Ge0.31 ,1.0
Mg0.2 Ca0.6 Zn0.2 ,0.0
Mg0.25 Ca0.5 Cu0.1 Zn0.15 ,0.0
B0.28 Mn0.22 Co0.5 ,1.0
B0.3 Co0.7 ,1.0
Al0.8 Fe0.05 Ce0.15 ,2.0
Al0.45 Ti0.2 Cu0.35 ,2.0
Si0.65 Ti0.15 Zr0.2 ,1.0
Si0.2 Ti0.8 ,1.0
B0.3 Fe0.35 Ni0.35 ,1.0
C0.175 Si0.175 Fe0.65 ,1.0
Al0.5 V0.1 Cu0.4 ,2.0
B0.28 Mn0.21600000000000005 Co0.504 ,1.0
Mg0.409 Ca0.182 Cu0.409 ,2.0
B0.28 Mn0.21 Co0.51 ,1.0
B0.28 Mn0.2 Co0.52 ,1.0
B0.28 Si0.08 Ni0.64 ,2.0
Si0.2 Ti0.75 V0.05 ,1.0
Al0.8 Co0.05 Ce0.15 ,2.0
Mg0.65 Cu0.1 Y0.25 ,1.0
Al0.65 Ni0.15 Y0.2 ,2.0
Mg0.675 Ca0.1 Pd0.225 ,0.0
Mg0.455 Ca0.09 Cu0.455 ,2.0
B0.14 Al0.2 Fe0.66 ,1.0
B0.22 Al0.12 Co0.66 ,1.0
Mg0.75 Ni0.1 Ce0.15 ,1.0
Mg0.65 Ni0.25 La0.1 ,1.0
Al0.4 Ti0.3 Cu0.3 ,2.0
Al0.8 Ni0.05 Ce0.15 ,2.0
Mg0.5 Cu0.5 ,0.0
Al0.58 Ni0.32 Zr0.1 ,1.0
Al0.74 Ni0.16 Gd0.1 ,1.0
Si0.2 Ti0.7 V0.1 ,1.0
Al0.7 Ni0.2 Ce0.1 ,1.0
B0.21 Si0.09 Fe0.7 ,1.0
Al0.75 Ni0.12 La0.13 ,1.0
B0.175 Si0.15 Fe0.675 ,1.0
B0.25 Si0.075 Co0.675 ,1.0
B0.22 Si0.07 Fe0.71 ,1.0
B0.22 Al0.16 Ni0.62 ,1.0
Al0.8 Cu0.05 Ce0.15 ,2.0
B0.28 Mn0.14400000000000002 Co0.5760000000000001 ,1.0
B0.28 Mn0.14 Co0.58 ,1.0
B0.17 C0.16 Ni0.67 ,2.0
B0.28 C0.04 Co0.68 ,1.0
Mg0.15 Ca0.65 Cu0.2 ,0.0
Mg0.175 Ca0.625 Zn0.2 ,0.0
Mg0.2 Ca0.6 Ga0.2 ,1.0
Al0.3 Ca0.6 Ag0.1 ,0.0
Si0.2 Ti0.6 V0.2 ,2.0
B0.4 Co0.4 Y0.2 ,1.0
Mg0.6 Ni0.2 Y0.2 ,1.0
Mg0.75 Cu0.1 Ce0.15 ,2.0
B0.2 Si0.1 Fe0.7 ,1.0
Si0.4 Ti0.3 Ni0.3 ,2.0
C0.15 Si0.2 Fe0.65 ,1.0
Al0.7 Cu0.2 La0.1 ,2.0
B0.29 Co0.71 ,1.0
Al0.78 Ni0.1 Gd0.12 ,1.0
Mg0.19 Ca0.57 Cu0.24 ,0.0
Mg0.2 Ca0.55 Cu0.25 ,0.0
Al0.6 Ni0.25 Y0.15 ,1.0
Al0.85 Gd0.15 ,2.0
Al0.5 Ti0.05 Cu0.45 ,1.0
Al0.55 V0.1 Ge0.35 ,1.0
B0.2 Si0.15 Co0.65 ,1.0
B0.225 Si0.05 Fe0.725 ,1.0
Mg0.225 Ca0.5 Cu0.275 ,0.0
Mg0.675 Ca0.1 Ag0.225 ,0.0
B0.24 Mn0.52 Co0.24 ,1.0
B0.28 Mn0.07200000000000001 Co0.648 ,1.0
Mg0.25 Ca0.45 Cu0.3 ,0.0
Si0.2 Ti0.75 Ni0.05 ,2.0
Al0.3 Ti0.5 Cu0.2 ,2.0
B0.27 Fe0.545 Ni0.185 ,1.0
Mg0.65 Cu0.15 Y0.1 Pd0.05 Ag0.05 ,0.0
B0.28 Mn0.07 Co0.65 ,1.0
B0.26 C0.06 Ni0.68 ,1.0
Al0.7 Ni0.2 Nd0.1 ,1.0
Al0.7 Cu0.2 Ce0.1 ,2.0
Al0.5 V0.2 Ge0.3 ,2.0
Mg0.18 Ca0.58 Cu0.24 ,0.0
Al0.64 Ni0.28 La0.08 ,1.0
B0.28 Si0.06 Ni0.66 ,1.0
B0.24 C0.08 Ni0.68 ,1.0
Mg0.69 Ni0.18 La0.13 ,0.0
Mg0.318 Ca0.318 Cu0.364 ,0.0
B0.24 Mn0.49 Co0.27 ,1.0
B0.22 C0.1 Ni0.68 ,1.0
Al0.52 Fe0.23 Ge0.25 ,1.0
B0.2307692307692308 Fe0.6923076923076923 Mo0.038461538461538464 Dy0.038461538461538464 ,0.0
B0.23981949070592026 Fe0.7194584721177608 Mo0.03996991511765338 Dy0.0007521220586655206 ,0.0
B0.2398469062300659 Fe0.7195407186901978 Mo0.03997448437167765 Dy0.0006378907080586858 ,0.0
B0.23987375065754865 Fe0.7196212519726459 Mo0.039978958442924775 Dy0.0005260389268805891 ,0.0
B0.25 Fe0.75 ,1.0
B0.21 Si0.07 Fe0.72 ,1.0
B0.15 Si0.175 Fe0.675 ,1.0
Al0.45 Ti0.15 Cu0.4 ,2.0
B0.24 Mn0.48 Co0.28 ,1.0
B0.2 C0.12 Ni0.68 ,1.0
Mg0.364 Ca0.227 Cu0.409 ,0.0
Al0.57 Ni0.32 Zr0.11 ,1.0
Mg0.15 Ca0.65 Zn0.2 ,0.0
Al0.2 Ca0.6 Ga0.2 ,1.0
Si0.15 Ti0.85 ,1.0
Mg0.6 Cu0.2 Y0.2 ,1.0
Mg0.75 Ni0.1 Nd0.15 ,1.0
Mg0.65 Ni0.25 Nd0.1 ,1.0
C0.2 Si0.1 Fe0.7 ,1.0
B0.18 Al0.16 Co0.66 ,1.0
C0.125 Si0.225 Fe0.65 ,1.0
Si0.6 Ti0.2 Zr0.2 ,1.0
Al0.8 Ni0.05 Nd0.15 ,2.0
B0.24 Si0.12 Ni0.64 ,2.0
B0.24 Si0.03 Fe0.73 ,2.0
B0.3 Al0.04 Ni0.66 ,1.5
Al0.73 Ni0.14 La0.13 ,1.0
B0.26 Al0.08 Ni0.66 ,1.0
B0.175 Si0.125 Fe0.7 ,1.0
B0.2398469062300659 Fe0.647586646821178 Co0.07195407186901978 Mo0.03997448437167765 Dy0.0006378907080586858 ,0.0
B0.28 Co0.72 ,1.0
Al0.84 Sm0.16 ,1.0
B0.25 Si0.05 Co0.7 ,1.0
Mg0.175 Ca0.6 Zn0.225 ,0.0
Si0.15 Ti0.8 V0.05 ,1.0
Mg0.65 Cu0.25 Ce0.1 ,1.0
Mg0.65 Al0.1 Ag0.25 ,1.0
B0.24 Si0.02 Fe0.74 ,2.0
B0.24 Mn0.43 Co0.33 ,1.0
B0.18 Al0.2 Ni0.62 ,1.0
Al0.62 Ni0.2 Zr0.18 ,1.0
B0.17 Si0.13 Fe0.7 ,1.0
B0.24 Mn0.42 Co0.34 ,1.0
Mg0.2 Ca0.55 Zn0.25 ,0.0
Mg0.225 Ca0.475 Cu0.3 ,0.0
B0.2398469062300659 Fe0.5756325749521582 Co0.14390814373803956 Mo0.03997448437167765 Dy0.0006378907080586858 ,0.0
B0.2 Si0.075 Fe0.725 ,1.0
Mg0.75 Cu0.1 Nd0.15 ,1.0
Si0.15 Ti0.75 V0.1 ,1.0
Al0.2 Ti0.7 Cu0.1 ,2.0
Mg0.7 Y0.2 Ag0.1 ,1.0
Al0.7 Ni0.2 Sm0.1 ,1.0
B0.24 Si0.015 Ti0.03 Fe0.27 Co0.4 Zr0.03 Mo0.015 ,0.0
B0.2 C0.08 Co0.72 ,1.0
B0.255 Si0.085 Ni0.66 ,1.0
Si0.15 Ti0.7 V0.15 ,1.0
Mg0.65 Cu0.05 Y0.3 ,2.0
B0.25 Fe0.65 Ni0.1 ,1.0
Mg0.65 Cu0.25 Pr0.1 ,0.0
Mg0.55 Al0.2 Ag0.25 ,1.0
B0.16 C0.12 Co0.72 ,1.0
Si0.13 Ti0.87 ,1.0
B0.24 Mn0.38 Co0.38 ,1.0
B0.29 Fe0.18 Ni0.53 ,1.0
B0.2398469062300659 Fe0.5036785030831383 Co0.2158622156070593 Mo0.03997448437167765 Dy0.0006378907080586858 ,0.0
B0.2 Si0.125 Co0.675 ,1.0
Al0.3 Ti0.42 Ni0.28 ,1.0
B0.24 Mn0.37 Co0.39 ,1.0
B0.14 Al0.16 Fe0.7 ,1.0
B0.12 C0.16 Co0.72 ,2.0
Mg0.1 Ca0.7 Cu0.2 ,0.0
B0.2 Cr0.4 Fe0.4 ,1.0
C0.175 Si0.125 Fe0.7 ,1.0
Mg0.65 Zn0.25 La0.1 ,1.0
C0.1 Si0.25 Fe0.65 ,1.0
Al0.5 Cu0.5 ,2.0
Mg0.25 Al0.5 Pd0.25 ,2.0
Si0.15 Ti0.65 V0.2 ,1.0
Si0.2 Ti0.7 Ni0.1 ,2.0
Mg0.6556556556556556 Cu0.25425425425425424 Gd0.09009009009009007 ,0.0
Al0.57 Ni0.3 Zr0.13 ,1.0
B0.18 Si0.1 Fe0.72 ,1.0
B0.24 Mn0.34 Co0.42 ,1.0
B0.22 Al0.08 Co0.7 ,1.0
B0.26 Al0.04 Co0.7 ,1.0
Si0.15 Ti0.6 V0.25 ,1.0
Al0.75 Fe0.1 Ce0.15 ,2.0
Mg0.15 Ca0.6 Cu0.25 ,0.0
B0.2398469062300659 Fe0.4317244312141186 Co0.2878162874760791 Mo0.03997448437167765 Dy0.0006378907080586858 ,0.0
B0.15 Si0.15 Fe0.7 ,1.0
Mg0.65 Cu0.25 Nd0.1 ,0.0
Mg0.55 Cu0.4 La0.05 ,1.0
B0.27 Fe0.365 Ni0.365 ,1.0
Mg0.65 Ni0.075 Cu0.075 Zn0.05 Y0.05 Ag0.05 Gd0.05 ,0.0
B0.24 Si0.1 Ni0.66 ,1.0
B0.22 Fe0.72 Y0.03 W0.03 ,0.0
B0.22448979591836732 Fe0.7346938775510204 Y0.040816326530612235 ,0.0
B0.1 Ti0.7 Fe0.2 ,1.0
B0.3 Ni0.7 ,1.0
Mg0.2 Ca0.5 Cu0.3 ,0.0
Mg0.272 Ca0.364 Cu0.364 ,0.0
Al0.1 Ti0.9 ,2.0
Si0.15 Ti0.8 Ni0.05 ,1.0
Si0.15 Ti0.55 V0.3 ,1.0
B0.2 Cr0.35 Fe0.45 ,1.0
B0.2 Cr0.5 Co0.3 ,1.0
Mg0.5 Ni0.4 Y0.1 ,2.0
Mg0.675 Ca0.075 Pd0.25 ,0.0
Al0.75 Ni0.1 La0.15 ,2.0
B0.15 Si0.2 Co0.65 ,2.0
Al0.8 Ni0.05 Sm0.15 ,1.0
Mg0.4 Al0.1 Zn0.5 ,2.0
Al0.7 Ni0.2 Gd0.1 ,1.0
B0.21 Cr0.24 Fe0.55 ,1.0
B0.24 Mn0.305 Co0.455 ,1.0
B0.24 Mn0.304 Co0.456 ,1.0
C0.22 Cr0.42 Co0.36 ,1.0
B0.24 Ti0.12 Co0.64 ,1.0
B0.14 Al0.2 Co0.66 ,2.0
Al0.71 Ni0.16 La0.13 ,1.0
B0.2398469062300659 Fe0.3597703593450989 Co0.3597703593450989 Mo0.03997448437167765 Dy0.0006378907080586858 ,0.0
B0.175 Si0.1 Fe0.725 ,1.0
B0.24 Mn0.295 Co0.465 ,1.0
B0.25 Fe0.56 Ni0.19 ,1.0
Mg0.318 Ca0.273 Cu0.409 ,0.0
Al0.77 Nb0.13 Ce0.1 ,2.0
B0.22 Al0.12 Ni0.66 ,1.0
Mg0.2 Ca0.5 Cu0.25 Zn0.05 ,0.0
Mg0.25 Ca0.4 Cu0.35 ,0.0
Si0.15 Ti0.5 V0.35 ,2.0
Mg0.7 Ni0.15 La0.15 ,1.0
Al0.75 Co0.1 Ce0.15 ,2.0
Al0.8 Nb0.05 Ce0.15 ,2.0
Al0.5 V0.15 Ge0.35 ,2.0
B0.24 Fe0.66 Ni0.1 ,1.0
B0.24 Mn0.28 Co0.48 ,1.0
Al0.6 Ni0.22 Zr0.18 ,1.0
Be0.275 Al0.1 Ti0.3 Cu0.075 Zr0.25 ,0.0
B0.18 Al0.08 Fe0.74 ,1.0
B0.22 C0.08 Ni0.7 ,2.0
B0.14 Al0.24 Ni0.62 ,2.0
Mg0.364 Ca0.181 Cu0.455 ,0.0
B0.175 Si0.095 Fe0.73 ,1.0
B0.22 Al0.04 Fe0.74 ,1.0
B0.24 Mn0.266 Co0.494 ,1.0
B0.24 Mn0.265 Co0.495 ,1.0
Al0.59 Ni0.24 Zr0.17 ,1.0
Mg0.1 Ca0.7 Zn0.2 ,0.0
Si0.1 Ti0.9 ,2.0
Si0.16 Ti0.72 Fe0.12 ,1.0
Mg0.6 Cu0.16 Y0.24 ,1.0
B0.2 Cr0.3 Fe0.5 ,1.0
B0.2 Si0.05 Fe0.75 ,1.0
C0.15 Si0.15 Fe0.7 ,1.0
Si0.15 Ti0.45 V0.4 ,1.0
Al0.6 Ni0.2 Y0.2 ,1.0
Al0.4 Ti0.2 Cu0.4 ,2.0
Mg0.55 Cu0.4 Nd0.05 ,1.0
B0.18 C0.12 Ni0.7 ,1.0
Al0.52 V0.1 Ge0.38 ,1.0
B0.22 Fe0.75 Zr0.03 ,1.0
C0.22 Cr0.38 Co0.4 ,1.0
B0.24 Mn0.24 Co0.52 ,1.0
Si0.1 Ti0.85 V0.05 ,2.0
Al0.25 Ti0.5 Ni0.25 ,1.0
B0.2 Cr0.45 Co0.35 ,1.0
Al0.57 Ni0.28 Zr0.15 ,1.0
Mg0.65 Ni0.075 Cu0.075 Zn0.05 Y0.025 Ag0.05 Gd0.075 ,0.0
B0.14 C0.16 Ni0.7 ,2.0
Mg0.18 Ca0.55 Zn0.27 ,0.0
B0.24 Mn0.23 Co0.53 ,1.0
B0.24 Mn0.228 Co0.532 ,1.0
B0.125 Si0.175 Fe0.7 ,1.0
B0.225 Fe0.775 ,1.0
B0.25 Cr0.075 Co0.675 ,1.0
B0.24 Mn0.22 Co0.54 ,1.0
B0.26 Fe0.37 Ni0.37 ,1.0
B0.26 Co0.74 ,1.0
B0.22 Si0.02 Fe0.76 ,2.0
B0.15 Si0.13 Fe0.72 ,1.0
B0.28 C0.04 Ni0.68 ,1.0
B0.1 Ti0.7 Co0.2 ,1.0
Mg0.7 Cu0.15 La0.15 ,2.0
B0.2 Si0.1 Co0.7 ,1.0
B0.1 C0.2 Ni0.7 ,2.0
Mg0.15 Ca0.6 Zn0.25 ,0.0
Si0.2 Ti0.65 Ni0.15 ,2.0
B0.2 Cr0.25 Fe0.55 ,1.0
B0.2 Si0.15 Ni0.65 ,1.0
Si0.65 Ti0.1 Zr0.25 ,1.0
Mg0.6 Ni0.3 La0.1 ,1.0
B0.12 Si0.18 Fe0.7 ,1.0
B0.24 Ti0.08 Co0.68 ,1.0
B0.1920000000000001 Si0.04800000000000002 Fe0.6719999999999999 Nb0.040000000000000015 Tb0.04800000000000002 ,0.0
B0.2 Fe0.7 Y0.03 Nb0.04 Hf0.03 ,0.0
B0.24 Fe0.57 Ni0.19 ,1.0
B0.15 Si0.125 Fe0.725 ,1.0
Mg0.7 Ni0.15 Ag0.05 Gd0.1 ,0.0
B0.19 P0.06 Fe0.75 ,2.0
B0.25 Mn0.075 Co0.675 ,1.0
Al0.75 Cu0.1 Ce0.15 ,2.0
Mg0.635 Cu0.275 Gd0.09 ,0.0
Si0.2 Ti0.64 Ni0.16 ,1.0
B0.22 Ti0.16 Co0.62 ,1.0
C0.22 Cr0.34 Co0.44 ,1.0
B0.18 Al0.12 Co0.7 ,1.0
B0.24 Si0.08 Ni0.68 ,1.0
B0.28 Si0.03 Ni0.69 ,1.0
Mg0.21 Al0.53 Pd0.26 ,1.0
C0.175 Si0.15 Co0.675 ,1.0
B0.22 Fe0.78 ,1.0
Si0.55 Ti0.24 Zr0.21 ,1.0
B0.19200000000000006 Si0.048000000000000015 Fe0.6816 Nb0.04 Tb0.0384 ,0.0
B0.2 Fe0.71 Y0.02 Nb0.04 Hf0.03 ,0.0
B0.17800000000000002 Si0.073 Fe0.7490000000000001 ,1.0
Mg0.13 Ca0.6 Cu0.27 ,0.0
Si0.1 Ti0.7 V0.2 ,2.0
Al0.2 Ti0.6 Ni0.2 ,1.0
B0.2 Cr0.2 Fe0.6 ,1.0
B0.2 Mn0.6 Co0.2 ,1.0
Al0.3 Ti0.4 Cu0.3 ,2.0
Si0.3 Ti0.4 Ni0.3 ,2.0
C0.175 P0.1 Fe0.725 ,1.0
C0.125 Si0.175 Fe0.7 ,1.0
Mg0.65 Ni0.05 Cu0.2 Gd0.1 ,0.0
Al0.4 Ti0.1 Ni0.5 ,2.0
Al0.6 Ni0.2 Zr0.2 ,1.0
Al0.8 Ni0.05 Gd0.15 ,2.0
Si0.15 Ti0.75 Ni0.1 ,1.0
B0.2 Cr0.4 Co0.4 ,1.0
B0.16 Si0.16 Co0.68 ,1.0
Mg0.6 Ni0.3 Ce0.1 ,1.0
B0.21 P0.04 Fe0.75 ,1.0
B0.195 Cr0.245 Fe0.56 ,1.0
B0.24 Mn0.152 Co0.608 ,1.0
C0.22 Fe0.74 W0.04 ,2.0
B0.24 Mn0.15 Co0.61 ,1.0
B0.27 Fe0.185 Ni0.545 ,1.0
B0.175 Si0.075 Fe0.75 ,1.0
B0.28 C0.02 Ni0.7 ,1.0
B0.17 C0.05 Fe0.78 ,1.0
B0.19200000000000006 Si0.048000000000000015 Fe0.6912 Nb0.04 Tb0.0288 ,0.0
B0.19993816345460166 Si0.03998763269092034 Fe0.7197773884365658 Y0.0003091827269916521 Nb0.03998763269092034 ,0.0
B0.19991670137442727 Si0.03998334027488547 Fe0.7197001249479383 Y0.0004164931278633903 Nb0.03998334027488547 ,0.0
B0.1999591920016323 Si0.03999183840032646 Fe0.7198530912058764 Y0.00020403999183840035 Nb0.03999183840032646 ,0.0
B0.1999798000202 Si0.03999596000404 Fe0.7199272800727199 Y0.000100999899000101 Nb0.03999596000404 ,0.0
B0.2 Fe0.72 Y0.01 Nb0.04 Hf0.03 ,0.0
B0.16 Si0.1 Fe0.74 ,1.0
Mg0.7 Cu0.15 Ce0.15 ,1.0
Mg0.1 Ca0.65 Cu0.25 ,0.0
B0.25 Fe0.7 Zr0.05 ,1.0
B0.25 Fe0.05 Co0.7 ,1.0
Mg0.6496580746975276 Ti0.0005260389268805891 Cu0.24986849026827984 Gd0.09994739610731193 ,0.0
C0.125 Si0.225 Co0.65 ,1.0
Mg0.775 Pd0.15 Yb0.075 ,0.0
Mg0.65 Cu0.25 Gd0.1 ,0.0
Mg0.6499343500656499 Cu0.24997475002525 Sn0.000100999899000101 Gd0.09998990001009997 ,0.0
Mg0.6497990312274554 Cu0.2499227043182521 Sn0.0003091827269916521 Gd0.09996908172730083 ,0.0
B0.18 Al0.16 Ni0.66 ,1.0
C0.22 Cr0.3 Co0.48 ,2.0
C0.2 Cr0.44 Co0.36 ,1.0
B0.19200000000000006 Si0.048000000000000015 Fe0.7008 Nb0.04 Tb0.0192 ,0.0
B0.2 Fe0.73 Nb0.04 Hf0.03 ,0.0
Al0.57 Ni0.26 Zr0.17 ,1.0
B0.21 Si0.12 Ni0.67 ,1.0
Mg0.273 Ca0.318 Cu0.409 ,0.0
Si0.1 Ti0.85 Ni0.05 ,2.0
Mg0.15 Ca0.55 Cu0.3 ,0.0
B0.1 Ti0.7 Ni0.2 ,1.0
Al0.25 Ti0.5 Cu0.25 ,2.0
B0.2 Cr0.15 Fe0.65 ,1.0
B0.14 Al0.12 Fe0.74 ,1.0
B0.1 Si0.2 Fe0.7 ,1.0
B0.24 C0.04 Co0.72 ,1.0
B0.25 Co0.75 ,1.0
C0.2 Si0.1 Co0.7 ,2.0
B0.23 Fe0.601 Ni0.16899999999999998 ,1.0
B0.1920000000000001 Si0.04800000000000002 Fe0.7104 Nb0.040000000000000015 Tb0.0096 ,0.0
Mg0.65 Cu0.25 Tb0.1 ,0.0
Al0.75 Ni0.1 Nd0.15 ,1.0
Al0.55 Ni0.3 Zr0.15 ,2.0
Mg0.318 Ca0.227 Cu0.455 ,0.0
Mg0.65 Cu0.15 Y0.04 Ag0.1 Gd0.06 ,0.0
C0.2 Cr0.22 Fe0.58 ,2.0
B0.22 Ti0.12 Co0.66 ,1.0
B0.12 Si0.16 Fe0.72 ,1.0
B0.28 Ni0.72 ,1.0
B0.24 Mn0.08 Co0.68 ,1.0
B0.24 Mn0.076 Co0.684 ,1.0
B0.2 Mn0.515 Co0.285 ,1.0
B0.125 Si0.15 Fe0.725 ,1.0
C0.15 Si0.175 Co0.675 ,1.0
B0.19200000000000006 Si0.048000000000000015 Fe0.72 Nb0.04 ,0.0
B0.21 Fe0.79 ,2.0
B0.15 Si0.105 Fe0.745 ,1.0
B0.27 Si0.03 Ni0.7 ,1.0
Si0.05 Ti0.95 ,2.0
Mg0.7 Ni0.15 Nd0.15 ,0.0
Mg0.25 Ca0.35 Cu0.4 ,0.0
Al0.2 Ti0.6 Cu0.2 ,2.0
Si0.2 Ti0.6 Ni0.2 ,2.0
C0.18 Cr0.4 Fe0.42 ,1.0
B0.2 Ti0.05 Fe0.75 ,1.0
B0.2 Cr0.1 Fe0.7 ,1.0
B0.2 Mn0.2 Fe0.6 ,1.0
C0.2 Cr0.4 Co0.4 ,1.0
C0.22 Cr0.26 Co0.52 ,2.0
Mg0.6 Cu0.3 La0.1 ,1.0
C0.1 Si0.2 Fe0.7 ,1.0
Al0.62 Ni0.28 La0.1 ,1.0
Mg0.7 Cu0.21 Au0.09 ,1.0
Al0.5 V0.1 Ge0.4 ,2.0
Mg0.6 Ni0.3 Nd0.1 ,1.0
Mg0.19 Ca0.47 Cu0.27 Zn0.07 ,0.0
B0.2 Mn0.18 Fe0.62 ,1.0
C0.15 P0.125 Fe0.725 ,1.0
B0.2 Si0.075 Co0.725 ,1.0
B0.2 Cr0.04 Fe0.76 ,1.0
B0.2 Cr0.08 Fe0.72 ,1.0
B0.2 Mn0.16 Fe0.64 ,1.0
B0.2 Mn0.48 Co0.32 ,1.0
B0.2 C0.08 Ni0.72 ,2.0
Mg0.57 Cu0.31 Y0.066 Nd0.054000000000000006 ,0.0
B0.2 V0.05 Fe0.75 ,1.0
B0.147 Si0.098 Fe0.735 Nb0.02 ,0.0
B0.15 Si0.1 Fe0.75 ,1.0
B0.14400000000000002 Si0.09600000000000003 Fe0.72 Nb0.04 ,0.0
Al0.35 Ti0.25 Cu0.4 ,2.0
Mg0.65 Cu0.25 Dy0.1 ,0.0
B0.1485 Si0.099 Fe0.7425 Nb0.01 ,0.0
B0.192 Si0.048 Fe0.648 Co0.07200000000000001 Nb0.04 ,0.0
B0.2 Mn0.14 Fe0.66 ,1.0
B0.14 C0.07 Fe0.79 ,1.0
B0.19 Si0.14 Ni0.67 ,2.0
Be0.18 Ti0.55 Ni0.08 Cu0.09 Zr0.1 ,0.0
B0.2 Fe0.77 Mo0.03 ,1.0
C0.175 P0.075 Fe0.75 ,1.0
C0.18 Cr0.36 Fe0.46 ,1.0
B0.2 Cr0.06 Fe0.74 ,1.0
B0.12 C0.09 Fe0.79 ,1.0
B0.14 Al0.16 Co0.7 ,1.0
B0.15 Si0.097 Fe0.753 ,1.0
B0.2 Cr0.025 Fe0.775 ,1.0
Mg0.615 Cu0.295 Gd0.09 ,0.0
Mg0.1 Ca0.65 Zn0.25 ,0.0
Si0.15 Ti0.7 Ni0.15 ,1.0
B0.2 Cr0.05 Fe0.75 ,1.0
B0.2 Mn0.1 Fe0.7 ,1.0
B0.2 Cr0.3 Co0.5 ,1.0
Al0.7 Fe0.15 Ce0.15 ,2.0
Mg0.7 Y0.1 Ag0.2 ,1.0
Si0.6 Ti0.15 Zr0.25 ,1.0
Si0.15 Ti0.8 Zr0.05 ,1.0
Mg0.69 Ni0.15 Ag0.06 Gd0.1 ,0.0
Al0.5 Ni0.4 Zr0.1 ,2.0
Be0.2 Mg0.24 Ti0.1 Ni0.08 Cu0.08 Y0.04 Zr0.26 ,0.0
B0.25 Fe0.5605 Co0.13449999999999998 Nb0.055 ,0.0
Al0.69 Ni0.17 La0.14 ,1.0
B0.2 Fe0.78 Mo0.02 ,1.0
Mg0.19 Ca0.45 Cu0.36 ,0.0
B0.2 Mn0.08 Fe0.72 ,1.0
C0.2 Cr0.36 Co0.44 ,1.0
B0.24 Fe0.38 Ni0.38 ,1.0
B0.24 Co0.76 ,1.0
B0.2 Si0.12 Ni0.68 ,1.0
B0.175 Si0.05 Fe0.775 ,1.0
B0.2 Mn0.435 Co0.365 ,1.0
B0.192 Si0.048 Fe0.5760000000000001 Co0.14400000000000002 Nb0.04 ,0.0
B0.2 Mn0.06 Fe0.74 ,1.0
B0.22 Al0.08 Ni0.7 ,1.0
B0.2 Mn0.43 Co0.37 ,1.0
B0.2 Mn0.05 Fe0.75 ,1.0
Mg0.7 Cu0.15 Nd0.15 ,1.0
Al0.77 Fe0.05 Ce0.18 ,2.0
B0.15 Si0.15 Co0.7 ,1.0
Mg0.65 Cu0.25 Ho0.1 ,0.0
Si0.15 Ti0.8 Nb0.05 ,1.0
B0.2 Cr0.01 Fe0.79 ,1.0
C0.18 Cr0.32 Fe0.5 ,1.0
B0.22 Ti0.08 Co0.7 ,1.0
B0.17 P0.06 Fe0.77 ,1.0
B0.26 Al0.04 Ni0.7 ,1.5
